name,city,stars,text,sentiment_score
Hilton New Orleans Riverside,New Orleans,2.0,"If you are going to a conference and it is being held at this hotel seriously consider staying at the Ritz Carlton or the Marriott. While the charbroiled oysters at Drago's are amazing, the proximity to the restaurant cannot make up for the substandard service you will receive at this hotel. From the non-working room keys, the excessively long waits at the registration desk to obtain a new key, the rude curbside assistants, the mean and rude Cajun bartender, the non-working WiFi, the long trek to the gym where you have to pay $10 to work out, and repeatedly having to request that your room be cleaned after being gone for hours, your stay at this hotel will be unpleasant.  I rarely write reviews but my stay at this hotel definitely warranted one.",-0.07995580808080806
The Westin New Orleans,New Orleans,1.0,"My husband is a Starwood gold member. It was my mother's 80th birthday and we decided to stay at the Westin. He booked a room using his Starwood points, but I booked my mom's room through American Express Platinum membership as I wanted to collect points for travel. When we got in they gave my husband a room on the 28th floor facing the canal , and the room I booked through American Express was on the 14th floor without a view and facing a bunch of electrical equipment.  The room was musty and run down.  I was given a room with a promise for  a better room the next day when some of the guests checked out.  Since it was just for one night I accepted it.  The next day when I called they said the guests hadn't checked out yet to try at noon but they will definitely have a room available on a higher floor with 2 queen beds. When I went downstairs to the reception,  the line was long so I went to my room and called them to see if the room was ready.   William, the manager answered the phone and bluntly said there won't be any rooms available as they were full that day. . I told him that the front office had promised me one.  He was very rude and said that they were full.  I told him I will  go down to talk to the guy at the reception as he had assured me there would be a room available.  I went downstairs, spoke to Brice who was very friendly and polite.  Thanked me for being patient and informed me that my room with 2 queens beds was available. He asked me to go to my room and the bellman will move my stuff. Just when I was about to leave he said, ""Wait a minute, did you speak with my manager a few minutes ago"" when I said yes I had. He said, ""I am so sorry but he just put a note on your reservation asking me not to move you."" He then informed me that he does not have the authority to override the manager as he would loose his job and the best he can do is to get the manager. After half hour the manager turns up and pretends to look at the computer for about 10  minutes and informs me  again that he has no rooms with 2 beds, knowing very well that I didn't want a room with a King bed, offers me a room with just one bed.  I was very polite and I told him but your guy at the front office already has a room for me and he said, ""oh well, thats for someone else."" I have never been targeted this way anywhere else in the world. I am an American Express platinum customer and a Hilton diamond member and I have stayed in many hotels and have never been treated so poorly.  This treatment by anyone in hospitality, leave alone a manager is unacceptable.

I contacted an American Express Concierge and explained the situation so they could handle it.  The Amex agent called the same Westin manager. They said he stuck to his story and was rude.

Later that evening when the managers changed, I approached the new manager Lettrelle, a very pleasant, polite lady. She apologized for the way I was treated and moved me to a beautiful room on the 24th floor with a view of the canal. She sent me a fruit basket apologizing for the way I had been treated. Can you believe that they had rooms available all along and he was just a prejudice individual who targeted me.

I have stayed at many Westins and JW marriotts, etc but never have I ever been targeted this way.  It is outrageous to pay over $300 for a musty smelling dump and to be humiliated this way.  So disappointed at the Westin group for choosing such  managers to run their front office. He should not be in hospitality business",0.10308130499990965
The Westin New Orleans,New Orleans,1.0,"The problem with this hotel is clearly the management. They do not know what service their staff is providing to their guests.  I am half way through an 8 night stay and wish I could leave. The cleaning staff is unreliable. One day they don't clean at all because I put out the DND sign for a short time when I went to breakfast. They never came to clean. When I asked why the front desk said my room was not cleaned because the DND sign was out at all. Apparently, it was my responsibility (according to the front desk) to call for service if I leave out the DND sign even for a couple of minutes because it is assumed I don't want service at all if I leave out the DND sign for any period of time.  Was should a guest have to assume anything so outside the norm.? The next day them came but did not vacum, change the sheets, clean the bathroom floor, clean the glass or replace them or notice that we were out of toilet paper.  Also, the overflow drain the the bath tub fell off, revealing all the grude in the drain. I thought the cleaning staff would report it to maintenance when they cleaned the tub. I should have called myself since I assumed to much about the training of the cleaning staff -to report maintenance issues. Now I have to deal with it or avoid baths. The breakfast staff could not remember ketchup and Tabasco dispite two requests. Another day, I had to wait 20 minutes at the omlet bar for them to get more eggs for eggs over easy.  Won't make the mistake of eating at the breakfast restaurant a third time, even though it would be convenient.  I ordered room service for two pots of tea. I got two tea bags put only one pot of water and cream enough for only one pot. Of course, I was charged for two pots. I called the concierge. No one picked up and I left a message asking for a recommendation for a laundry mat. I never got a call back. I can say that the valet staff is friendly and quick.
To add to my previous review, I specifically called housekeeping today when I left the room at noon to say I was leaving and would like my room cleaned and to please change change the sheets. I just returned at 8:00 pm and the room was never touched. How completely ridiculous.",0.11033333333333334
Philadelphia Airport Marriott,Philadelphia,4.0,"Nice hotel and very convenient location to the airport.  Amazing service by Michael Scott, we had an issue with our hotel reservation booked on Priceline.com....won't ever use priceline again. However, Michael was able to correct their error, was very patient with us and provided great customer service. 

The breakfast buffet was ok....the chef who made our breakfast omellete was great and it was delicious. All of the restaurant staff provided good service.  

The reason for the four star is due to the operator/receptionist service, when you dial 0- I believe the name she provided was Aliya or Shaniya....she was horrible and rude. I asked her to add my Marriott rewards number and she informed me to call them directly in a sarcastic tone.  Also, the sheets and towels could use an upgrade.

Otherwise, room was clean and was a standard hotel room setup.",0.2961111111111111
Hilton New Orleans Riverside,New Orleans,1.0,"When I returned home I realized someone who had access to my room went inside my travel tote and took a box set of exercise DVD's ($80's worth). I immediately contacted Hilton Security, gave them all the information requested and was told they would get back to me within 2 days. 5 days later I have yet to hear back. 

The bartender at the restaurant on the first floor delivered horrible service. He was unfriendly, refused to speak to us and was irritated when I had to ask him 3 times for a glass of water, and 2 times for a refill. He gave my husband the wrong order and was visibly upset when we requested he take it back. He walked away and we had to flag down another bartender to take care of it. 

The coffee shop on the second floor next to registration promotes hours they do not honor. The executive lounge on the 26th floor promotes wine/beverages at 6:00 pm but does not honor. 

Although the location was convenient, it is not worth patronizing a hotel that has a rude staff, things go missing from your room and you can not get a cup of coffee without walking outside. With so many choices in the vicinity, we will not be staying at this property in the future.",-0.0738562091503268
Holiday Inn Hotel & Suites Tucson Airport-North,Tucson,2.0,"Jan 13 - Jan 17 The Night Manager Was very VERY rude and cold,The way the talk to the lady was training I would have walk off the job There was about 5 of us waiting to check in at about 5 pm  on Jan,13. .she could have check us in 1st and then talk to her after we check  I was very tired ..She walk of not welcoming Or accommodating to  One guest as she walk passed us  and there were older adults in line ....the rooms was out dated and the Carpet was filthy .... The lounge  was cold not inviting at all the lady at bar was very rough around the edges I thought she over charge my card But I get I straight  . The establishment need a total up date and Not to mention  the house keeper a young Hispanic male tired to sell me some pot .....I would not recommend this place for kids ,maybe animal's My room smell like smoke too..",-0.21575757575757573
Holiday Inn Hotel & Suites Tucson Airport-North,Tucson,1.0,In town for the gem show and went to the bar to get a drink. Worst service I have ever experienced! The bartender was extremely rude and took forever!! It wasn't even that busy. We walked out and went to a real bar!,-0.023750000000000004
Crowne Plaza Indianapolis-Dwtn-Union Stn,Indianapolis,1.0,"I have stayed at so many Hotels. This Hotel is one of the worst I've ever stayed at! First of all We booked our room 4 months in advance. We needed 2 double beds. Then we called 1 week prior to our stay to confirm our double/ double room. When we arrived they said they're sorry they only have a king room and they can't do anything about it. The Rooms are dark, musty and old. Then we ordered breakfast for the next morning the night before. They showed up missing a meal. It took almost an hour to get it. Then in the gym the towels were brown with mildew. They do not air condition the hallways so during the summer you cannot even meet someone in the lobby without sweating! The girl at the front desk was so rude she's the final straw that made me leave this review. I would never stay here and never recommend anyone too either. Bad service, rude staff, not clean. Go somewhere else.",-0.14901960784313725
Hilton New Orleans Riverside,New Orleans,1.0,"I was having a little get together and I went to take a look at the hotel before I actually booked the room. I had some special requests. I needed the large round table removed and chairs to be added to the room. They said they can remove the large round table and add additional chairs for me. So I went ahead and booked the room. When I went to check-in, Kasiem, the guy that works at the check-in desk told me that I am not allowed to have any event in the hotel room and that I'm required to rent a banquet room. He also continued to tell me that he cannot remove the large round table OR add any chairs to the room. I went on to say ""yall told me yall could complete my request before I booked the room & now yall don't allow for it?"" His response was ""it's not yall because I was not there and I didn't say that was possible."" I said ""when I said yall, I meant someone at Hilton. You represent the Hilton so it was yall."" So then I get up to my room and call guest services from the phone and they easily accommodated my requests. Kasiem is ill knowledged and needs more training before he states misleading information. 

Our fridge was not cooling our drinks so we called guest services 4 times. And no one ever came to check out the fridge or replace it. Luckily there was an ice machine across from our room. Don't say you will have someone take a look at it if no one plans on it. 

Day before check-in, I also requested to have early check-in and late checkout. I assumed that I was honored the late checkout because no one said anything to me. On my checkout date, the housekeeper knocked on my room from 9-11am in 30 minute intervals. I then had to call guest services again and they told me they did not approve my late check out so I had to leave immediately or I will be charged. What! I request late check out and they decline it but don't tell me until I call?! Unprofessional. The housekeeper was also rude when I opened the door for her. 

Rooms were nice but I would not return especially if they continue to hire staff that is rude and unpleasant to be around!!! 

Hire better staff, Hilton!",-0.020993589743589745
Hilton New Orleans Riverside,New Orleans,1.0,"First impressions of my room:  Is that an old french fry on the floor?  Gross.  Is that a plastic wrapper with chewed candy inside?  Even worse.  This is going to be a LOOOONG weekend, and not in a good way.  

Want good, friendly service?  Then visit the concierge desk, the food servers, or the check in/out lines.  What to deal with unprofessional, rude service?  Call room service at any time.  You would think a $25 poboy would at least include service with a smile.  You would think, but you would be wrong.

Don't order room service unless you want to be WOEFULLY disappointed and your wallet gouged. So sad I got sick and had no choice but to eat here. Boo!!!  Not only was the food bad, but the people answering the line at the front desk and room service were extremely rude and unprofessional.  Did I mention the food was bad, bland, and flavorless???

Overall, the hotel is in a okay location, too large, and needs to seriously consider etiquette training for its employees answering the phones.",-0.11711309523809521
Courtyard Marriott,Indianapolis,1.0,"Never in my life have I had a someone be so blatantly rude as the woman behind the food counter was.  However, the gentlemen at the front desk were amazing and made up for the  experience.",-0.03333333333333329
Holiday Inn Hotel & Suites Tucson Airport-North,Tucson,1.0,"Where to start? The booked us in a smoking room without asking us if this was ok. It was not. We had to change rooms and they were quite rude about it. There is no fridge in the room. The decor is hideous, perhaps the worst I've ever seen. The lobby is a monstrosity of design. The keycards say ""ahhhhh"" on them and are confusing. It smelled like rotting food and gym socks in the non-smoking floor. There is no conditioner provided. The bottled water in the room is tricksy and will cost you $3.50. The ""free"" wireless internet is unbelievably slow but you can PAY for fast internet. Would much rather pay a few more dollars to avoid the hideousness of this place.",-0.030000000000000006
The Westin New Orleans,New Orleans,1.0,"There is a serious lack of communication between the staff. First we checked in and nothing went wrong. It was difficult to understand her accent when she told us about the weird elevators which is fine. At least she tried to warn us. 

We got a suite but I would not call it that. It was very small like a normal room but clean. 

The first night a woman knocked on our door and would not leave anyway we had the do not disturb sign up. They resorted to calling us. We finally decided to answer to find a fancy champagne cart. She moved it in our room frustrated and left after we said this couldn't possibly be for us. We read the card that said congratulations from two unknown names. We have no reason to be congratulated unless it was for just being alive. So we called the service people and asked if we were suppose to receive this. She frantically looked it up and said no and quickly hung up giving us no information about what we should do with it. An hour later we decided to push it out into the hall. Two hours later a man calls the room and asked ""you didn't drink it did you?"" We informed him we did not and that it is in the hall. He hung up on us.

Fast forward. We attended a wedding and went to our room around 11pm to find our key does not work. So we went down to the lobby and asked an innocent looking girl at the front desk. She didn't know and called over a snobby girl to help her. She also did not know and after we asked her ""difficult questions"" like how much are we being charged she said ""let me get the manager."" So we waited and the manager came and said it's because they are severely overcharging our card. By severely we mean double what we agreed to pay. We asked why and she said they are just holding the amount but it won't be charged to us. We have yet to know if this is true so we are holding on to the bill. She gave us updated keys and we spent one more night in the hotel.

The next morning we packed up and went down to valet parking to pick up our car. We gave them the ticket and they were like ""uhhh did you pay yet?"" We said yes and showed them the bill with the parking charge. She called someone and 30 mins later she got a call back. I don't know what was said but we got our car and left.

The staff seems to have entitled attitudes and are snippy and rude. We will not be returning to any Westin.",-0.031493993993994
The Westin Tampa Bay,Tampa,2.0,Typically a nice hotel but since my check in this morning at 11am (it's now 6pm same day) their has been no air conditioning in Hall way on 15th floor or in concierge lounge. And the host lady in concierge lounge is HORRIBLE. She was on phone with other staff demanding fans in the lounge. Really rude and zero personality. She needs to be replaced in my opinion. Extremely unprofessional and just not nice! For rate paid this stay was a total rip off!,-0.165625
Hilton New Orleans Riverside,New Orleans,1.0,"We were given a room which faced the train track. The train blew their horn twice in the middle of the night. That was pretty disturbing! My sisters are running a marathon and the lack of a good sleep will impact their performance.

We decided to have breakfast in the restaurant in the hotel. The prices were so expensive, we decided to only have coffee and a basket of pastries. The waitress was extremely rude to us. I think she was upset that we were not going to order anything else. My butter knife had old egg yolk on it, I asked her for another knife. She brought me one wrapped in a paper towel. Do you really think I'm going to use it? I have never experience wait staff so unprofessional, she never came by to ask us if we wanted refills on our coffee. After my sister asked for a refill of coffee, she looked at my cup which was almost empty, asked anyone else want refills.  She just  plopped the bill, without saying a word, no thank you, not a single word. Needless to say, we didn't leave a very good tip, $.06. Tips are to ensure proper service, not for abuse of patrons. No manager to voice our concerns to. Horrible experience.",-0.05528571428571429
Holiday Inn Express & Suites Indianapolis W - Airport Area,Indianapolis,1.0,"Front desk guy was rude upon check in. So rude my wife laughed at him when he curtly dismissed her question. She said his words were polite but demeanor so bad it was funny.  We reached the room to find only one lamp for the entire room. Called the front desk and was advised each room has only one lamp. At dinner everyone in our room block said they had several lamps ... The front desk lied, twice, both in the initial phone call and to my face when asked again after returning from dinner.  There were also nasty stains on the ruffle of the sqeeky bed ruffle.  Interstate noise all night. I realize this is an ""airport hotel"" but we kept the ac fan on all night to mask the noise.  Finally security, a fake police car parked out front, no license plates and clear lights on top, I can only guess why.  Low average overall, just don't look too close.  9am cold coffee in the insulated pump thermos.  I wonder how long it takes for coffee to get cold in those thermos?
Glad to be out of this hotel.",-0.09347826086956519
Hilton New Orleans Riverside,New Orleans,2.0,"Incompetent and rude staff. My original flight was postponed one day (thanks ""New United""!) so I arrived on Saturday instead of Friday. Fearing that hotels might be prickly about such things, I called the Hilton on Friday evening informing them of this. The nice lady who answered the phone said that she'd logged this in their systems and that I'd have no problems when I showed up on Saturday. Unfortunately the ""nice lady"" was really the ""incompetent lady"" because when I actually showed up on Saturday the rude receptionist said they had no record of me. Only when I told him I was originally supposed to show up on Friday did he acknowledge my existence in their system (really? Hilton has no ""search for recent/upcoming reservations by unusual last name?""). At that point he said there was nothing he could do because I booked my room through an external party and had been marked as a no-show due to my cancelled flight. It took 10 minutes of my life (and, I readily admit, some cursing at this nincompoop), but eventually I did receive a room, but the experience certainly soured my opinions of Hilton. I suspect even Paris herself would have been less rude.",0.02115151515151516
Crowne Plaza Indianapolis-Dwtn-Union Stn,Indianapolis,3.0,"We came for a weekend and while the hotel is quite beautiful the noise level from the other rooms and lobby were loud, wait staff in the hotel restaurant rude. The valets seemed to be the only staff actually courteous and respectful often appearing to be the only ones with customer service training",0.203125
Crowne Plaza Indianapolis-Dwtn-Union Stn,Indianapolis,1.0,"I have never been happier checking out of a hotel than I was the morning leaving this dump.  Don't confuse this for even the worst Holiday Inn Crowne Plaza in the country.

The people here could not care less how rude they are to you, and they have no systems in place, at all, to take care of the simplest things like service breakfast or getting a package, or fixing their internet.  The Internet tech said the wireless wasn't working because I had somehow connected to a router on the 7th floor.....there are only 2 floors.  The manager was apologetic and said she would reduce my rate from $229 to $179....that never happened, so I went to the front desk to explain and the girl would probably still be standing there staring at the computer and shrugging her shoulders had I not just walked away.  I called down at 10:30pm to see if a package had arrived and they said they would have to call me back, which they never did.  I went down in the morning to ask for it in person and the girl stared at me like I was asking for her firstborn.  I could tell it was going to take a while, so I nicely asked if she could get it and I would be back after I walked down to a real hotel to get breakfast...she scowled at me and rudely suggested that she was just making sure I didn't need anything else.  I was being nice, she was full of it.  Ironically I was there for a wastewater show....my toilet was backed up the whole stay and I asked them to fix it at 6:30am.  When I returned at 4:30, exhausted, just wanting to lie down, the room was being made up and the maid had to call down to get the toilet fixer guy to come up.  Breakfast....joke.  Please help by getting another hotel to move in here....do not stay here!  $229 plus tax is ridiculous for this dump.",-0.041035353535353564
Hilton New Orleans Riverside,New Orleans,1.0,"This hotel, and frankly Hilton, should be ashamed of themselves for the room rates they charge for such a bad experience! 
My room shower wouldn't get hot water and when you turned on the shower half the water ran out of the faucet so the shower water and pressure was terrible. I contacted the front desk on day 1 and nothing was done! The Public Belt, there craft bar, had the rudest, loudest, bartender! I invited some business guest to have a drink. The bartender spent more time attending to his friends then hotel guest and he was yelling across the room. This place is a joke in my opinion. If you are attending conventions find another hotel",-0.17395833333333333
Sheraton Indianapolis City Centre Hotel,Indianapolis,1.0,"Booked this hotel for a weekend. It was not a good experience. We had two rooms, both of which were dirty. There was a large amount of make up on the the room phone and when wiping the bathroom vanity there was a large amount of black residue. We were tempted to say something however we were only there for two days so we left it alone. We checked out and traveled home. We originally pre paid for our rooms and when checking our credit card balance after the weekend we noticed they had run our credit cards again for the price of the rooms. When calling to clear up the situation the staff was rude. We asked the staff for the manager who was not in. We asked for a return phone call. They never called back. The only phone call we received was from their accounting department to clear up the extra charges on our credit card. This hotel is dirty, some of their staff are rude and unhelpful. We're not sure if the manager ever received our message for a call back, either way it's a lack of professionalism by this hotel and their staff. Stay clear from this hotel.",-0.0770050125313283
The Westin New Orleans,New Orleans,1.0,"I stayed here for three nights in mid-March for a conference which was also at the hotel.  It was not my favorite hotel experience. 

Arriving at the hotel, the bell staff / doormen were fantastic, but imagine my surprise when I'm told I have to heft all my luggage up to the... wait for it... 11th floor in order to check in.  That was just the beginning of the maze of the hotel-- more on that later.  So I made it to the registration desk and checked in, but the gal at the desk didn't even acknowledge me as a Starwood Preferred Guest.  Okay.  

The instructions to get to my room from the 11th floor registration area were probably best suited for a cartographer.  ""Turn around, take a right, then take a left, then a right to the guest room elevators."" Alrighty, so the bank of elevators that brought me up from the street would not also be taking me to my room.  Interesting.

I made it to my room and was pleased with the spaciousness, decor, and features.  The bed was exceptionally comfortable and the climate control was easy to use and very quiet.  My first night of rest was pleasant.

The next day was the first day of conference activities, which took place on three different floors of the hotel, some of which could only be accessed by getting off the guest room elevator and then on the other elevator bank.  People were endlessly confused by this and made for a logistical nightmare when migrating between sessions and meetings.  

The time change caught up with me and I was ready to get another good night of rest after our day of meetings.  I fell asleep easily but was woken at about 3 a.m. by a pack of rowdy, drunk boys piling in to the room next to me.  They talked and laughed in very loud voices, and it sounded like they were inflating an air mattress to blow Just as I was about to call the front desk, they left.  Like annoying feral cats, they all returned again around 6 a.m. and were even more intoxicated, loud, and obnoxious.  I thought for sure they'd pass out but no, so I called the front desk.  

I couldn't believe how rude the girl at the front desk was, her curt demeanor implied she thought I was the nuisance for complaining about a posse of inebriated men disrupting the peace and quiet of the hotel.  She never apologized for the disruption or inconvenience.  At least she kept her word and sent someone up who quieted the boys down.

By my third night I was really, really tired.  Once again, despite the comfy bed, the boys next door were back in action around 3 a.m., this time not only drunk and talking loud but also smoking marijuana! The smoke filled up my room and made me ill.  I immediately called the front desk.  Once again, the attendant was curt, rude, and didn't once apologize for my troubles.  He even hung up on me!

I was just appalled that they didn't offer a solution to the problem that tarnished two consecutive nights of my stay.  They didn't offer to move me, or move the bad guests, or offer me any sort of apology or accommodation.  Not to mention the fact this all took place on the Starwood Preferred Guest floor! If this is how they treat guests in the loyalty program then I'd hate to see how they treat everyone else!!

When I checked out and received my bill, the attendant asked me how my stay was.  I explained that it was not very restful.  True to form, she simply handed me my bill and said sorry.  She made no attempt to solve the problem or apologize.  Hell, she didn't even ask what was wrong! 

Long story short, the staff front desk staff here are awful, rude, and don't give a hoot about your guest satisfaction.  I've had better service and more restful sleep at $60 a night fleabag motels.  For nearly $200 a night you'd think they'd treat you better and attract a more upscale crowd.

A friend of mine explained that this scenario is why, when she stays in NOLA, she stays uptown.  AVOID this place.  Unless of course you are a loud, obnoxious drunk, in which case mob up with 12 of your best pals and cram in to one room here.  It'll be like you own the place!",0.0697343474426808
The Westin Tampa Bay,Tampa,1.0,"The beds are too soft, nothing like the Westin ""Heavenly"" bed is supposed to be. Major architectural flaw in all Junior Suites: the air conditioning vent is directly above the bed and blows loud and hard in your face while you're trying to sleep. Staff is not rude, but isn't particularly motivated or inspired to solve probems. Just stay at La Quinta and save yourself a few hundred bucks.",0.010937499999999996
The Westin Tampa Bay,Tampa,2.0,"Hotel was beautiful. I had a issue with the bar manager. We had about 50 guest staying there for my sons wedding. After the reception we all headed to the hotel bar. It was 11:15. The bar manger immediately instructed the bartender to issue last call.
I approached said manager to inquire why on a Saturday night with a bar full of happy guest all staying at the hotel he would shut down the hotels arguably largest profits center?  He stonily replied we close at 12. I ask why? Does your License only allow service until 12?  He promptly turned and rudely walked away. Nothing like good Ole customer service. Well done sir!",0.25771604938271603
Hilton New Orleans Riverside,New Orleans,2.0,"Planned a trip for Mardi Gras with friends & ended up staying at a few different hotels b/c of how planning worked out. This one was by far the worst. Small room, highest priced, highest priced parking, no mini fridge, rude staff, long waits.

Location is pretty good - most everything is a short walking distance. Rooms seemed clean.",0.009722222222222207
The Westin New Orleans,New Orleans,4.0,"I reviewed this hotel 11/11....summer of 2014 I had a photo removed by yelp, I believe it to be of the dirty white chair, yelp said it was a photo that was taken down for being unrelated to the review, there was no way to question Yelp on this matter and until I am shown otherwise I believe that the Westin requested the photo of the dirtiest chair ever in a four star room be removed, because of this I am quite leery of major chains and what they will tolerate when it comes to photos of their disgusting blunders......I frequent New Orleans and have stayed at too many of the 4 stars, if not all outside of the FQ And I don't understand all the neg comments, most Nola hotels are used and abused on a daily schedule by rude drunk tourists who could careless, so I give this city a bit of leeway in upkeep.... It took years for them to redo the Sheraton, so for YEARS It was not all that and a bag of chips! 
It did not have a gym for a good year, if not more So please give it a break!
The staff is pretty cool I was a real bitch checking in and they could not do enough, very cool staff. 
The room was clean and I though pretty modern but what do I know I travel for business and see a different 4 star every other week. Carpets get dirty, stuff gets worn and unless you want to pay BIG bucks get over it!
The bed was comfortable, towels soft and plush, no bath matt and the chair in the room looked like some dirty drunk pig rubbed their dirty body on it, and probably did,so tomortow I tell house keeping and all will be well with the world. The designer who decided a white chair would work in a hotel room in Nola was just plain dumb!The room is quite large and the view is not to shabby. The light switches for the night stand is about 3 feet from the bed, I will never understand modern designers who design for lack of comfort, should of placed switch on side of table, so you can find in the dark, but they put white chairs in the  room so must of been a man.
Parking is probably through the roof because of the location. I use ""premium park"" and park 6 blocks away at one of their lots for 15 a day with in and out privileges but a LOT of walking is involved.
The view from the lobby on the 11 floor is marvelous, this was used as the Passport office after Katrina..just some FYI ...
The Mall is attached and you are pretty smack dab right in the middle of THE ACTION ...Trolleys are all around, as are the buses. Great location!
And once again THE valet,the bell boys and the front desk staff ROCK with niceness!
You gotta be a real jerk to get treated otherwise!
The ceiling is popcorn but due to age of hotel I highly doubt it is asbestos. Asbestos use in ceilings was banned in 1978 in the clean air act.
The gym is roomy, very well maintained and clean. Lots of equipment and machines.
Three separate  areas to work out in.
OMG The roof top pool is Awesome!
One if the best in Nola. It was cold and windy the night I went up there but the water was warm, if I was 20 years younger and still living on the edge I would of gone for a swim it was so warm but swimming alone on one of the coldest nights of the year did not seem very intelligent to me, where is my hubby when I need him!
All in all a great stay at a gem of a hotel.",0.1287954486315142
Sheraton Indianapolis City Centre Hotel,Indianapolis,4.0,"I got lucky and scored the hotel for $114 after tax which is less than half of the listed price so my opinion is perhaps biased. However, upon arriving We were warmly greeted by a friendly lady named Anita who offered us a room with a view of the monument which was an unexpected surprise; completely different from some others' reviews about lack of servitude at the hotel. 

The room was clean, comfortable, quiet, and overlooked the Circle of Lights. The water pressure was somewhat low in the shower but the comfortable bedding made up for it and we slept well. Also in the room was a drip coffee maker, fridge, tv, ironing board, iron, hair dryer, and safe. Their soap, shampoo, conditioner, and lotion provided wasnt anything fancy but it did the job. Overall I was very pleased but certainly wouldn't have paid the full price for what I got; not to mention the listed $44/nt parking.",0.232703081232493
Hilton Garden Inn Tucson Airport,Tucson,3.0,"Quite disappointed at their front desk people, in the evening. Two hispanic ladies, one older the other younger were very rude & short with me when I asked the price of a sundry item.The one was checking a person in & acted like i was bothering her, if she would of just explained ""we only have one computer (most Hiltons have 2 computers at the front desk) & cannot help you until our customer is checked in"" it would have been more professional than huffing & puffing (the younger girl) & rolling her eyes at me! I had no idea & would of apologized to them, but no they were just haughty & plain rude! Some communication skills classes might come in handy with those 2 ladies.Such a disappointment because we absolutely love the service at the Hilton in Chandler AZ!
The bartender was great at the Tucson location &  The restaurant wait staff were very good too. Appreciate the great service! The housekeeping does a fantastic job! Very clean room
The room was clean and very comfortable king size bed & pillows, i peeked under the sheet & it was a sleep number mattress, they might post that, but I didn't know so was pleasantly surprised. The room had nice furniture & mini-fridge, microwave & coffee maker. The bathroom was nice too! You have to pay for breakfast though. All in all we might try staying there one more time, nice area with the Sonoran Desert Museum & Pima Air Museum nearby.",0.2557397959183673
The Westin New Orleans,New Orleans,1.0,"This hotel had a Maintanance problems and passed our reservations to other hotels via email.  We were passed to two different hotels with no reservations and no hotel representatives!! We had to deal with standing in lines with very rude front desk personnel. No one wanted to take responsibility and Westin management was no where to be found.  We lost two days, payed for three taxi fees and missed our private tour.",-0.12875
Courtyard Marriott,Indianapolis,2.0,I stayed here for one day and the receptionist 'Stephanie' was extremely rude to everyone. Initially I thought it was just me but then someone else said looks like shes having a bad day. Looks like other reviewers are also talking about her. The other staff made up for her though. I hope someone provides her feedback. The avocado toast at the cafe was pretty good.,-0.04285714285714283
Hilton New Orleans Riverside,New Orleans,2.0,Although the room and hotel features are nice the front desk staff is rude and not at all accommodating. So much prefer small hotels where you are not faceless. Won't make tho mistake again.,0.0625
Holiday Inn Express & Suites Indianapolis W - Airport Area,Indianapolis,1.0,This is the worst hotel ever. Disgusting AF.  The staff is rude and unhelpful,-0.7666666666666666
Best Western Plus French Quarter Courtyard Hotel,New Orleans,4.0,"Pros: friendly, accommodating front desk staff, great location, beautiful courtyard, comfy bed, decent shower. That's what the 4 stars is for.

Cons: We were here for a week, and our room was barely cleaned. One day, they skipped cleaning it altogether. When we ran out of kleenex and toilet paper, it wasn't replaced. I had to go pick some up from the supply area. The rug wasn't vacuumed when we checked in and didn't get vacuumed until 3 nights later. They don't dust well in between guests, as I found a piece of gum stuck on the underlip of my nightstand. I left it there to see if our maid would notice it, but it's still there. Why someone would stick their gum there is pretty gross and rude, but not cleaning it up is worse.",0.14652777777777778
Sheraton Indianapolis City Centre Hotel,Indianapolis,2.0,"It honestly pains me to lower my rating of this particular hotel. I've stayed here probably about a half dozen times, and have always been pleased. This last visit may prevent me from ever considering a future stay at this particular Sheraton.

We checked in this past Saturday for a two night stay. We were here for the Colts game, and used our AMEX Starwood points, and were given one of the old, non remodeled rooms with two double beds. I normally would not have a problem with this, seeing as though we were technically not paying customers as we used our points; BUT, we were promised a King when we reserved over two months ago...

A little upset, but not overly concerned, and not contemplating a complaint, we started to get ready for dinner. After about a half hour in the room, we realized that the heat was not working. The room was frigid, and there was a healthy draft coming in through the window. I figured the hotel was booked, seeing as though we were placed in a crappy room, on an outdated floor.

I called the Front Desk, and was greeted by the rude, condescending jerk of an employee, ""Adrian."" Adrienne was a real jewel. I informed him / her that our room had no heat. He didn't seem to care, offered no apology, and said  the hotel was at ""capacity."" But, the Customer Service pro that he / she is, Adrienne offered to have a space heater brought up to our room! A ""space heater"" I responded. He said ""yes, a space heater."" 

ME: Okay, leave it outside the room as we're getting ready for dinner.

ADRIENNE: No, I can't do that as it may end up in someone else's room.

ME: {Laughs} Seriously? Okay, can you please bring it up soon, before we leave for dinner, as I don't want anyone in our room when we're gone?

ADRIENNE: Yep. {Hangs up phone}


Dear Adrienne: Starwood will be notifying you soon, my friend! 

I would place the odds on the used points from this past weekend being refunded to our account in the very near future.",0.0005833333333333375
The Westin Tampa Bay,Tampa,1.0,"Awful. This is not a cheap hotel and the quality and service is horrible. There is no real beach, just a tub of algae that you can't even go into. Not to mention the staff is incredibly inefficient and rude. 

This is definitely a franchised hotel as the quality and service are way below SPG's usual standards. Save your money, time and aggravation and stay elsewhere.",-0.24375000000000005
